[1111877653, '[1391, 1956, 40]', 'Outside Entrance', '44 23N', '123 7W', ['44', '23', 'N', '123', '7', 'W'], (4692, 1119)]
[1085556999, '[1391, 1966, 18]', 'Crystal ElVortex Ex', '135 52N', '41 58E', ['135', '52', 'N', '41', '58', 'E'], (1919, 78)]
[1120582731, '[1391, 1966, 20]', 'The Grotto', '111 53S', '116 43E', ['111', '53', 'S', '116', '43', 'E'], (2982, 2896)]
[1120582731, '[1391, 1966, 20]', 'Young Player Dungeon', '0 26S', '12 43E', ['0', '26', 'S', '12', '43', 'E'], (1503, 1628)]
[1076296864, '[1391, 1969, 8]', 'Ruins 2 House', '5 48N', '34 14W', ['5', '48', 'N', '34', '14', 'W'], (836, 1558)]
[1076296864, '[1391, 1969, 8]', 'Ruins 3 Orc Valley', '18 22N', '39 14W', ['18', '22', 'N', '39', '14', 'W'], (765, 1415)]
[1076296864, '[1391, 1969, 8]', 'Ruins 4 SW DelPass', '152 34S', '20 48E', ['152', '34', 'S', '20', '48', 'E'], (1618, 3359)]
[1076296864, '[1391, 1969, 8]', 'Ruins 5 S Yew', '28 39N', '52 56W', ['28', '39', 'N', '52', '56', 'W'], (570, 1298)]
[1076296864, '[1391, 1969, 8]', 'Ruins 6 W Trinsic', '93 20S', '25 1E', ['93', '20', 'S', '25', '1', 'E'], (1678, 2685)]
[1076296864, '[1391, 1969, 8]', 'Secluded Graveyard', '130 46N', '149 33E', ['130', '46', 'N', '149', '33', 'E'], (3449, 136)]
[1076296864, '[1391, 1969, 8]', 'Secluded Mountain', '117 41S', '23 24E', ['117', '41', 'S', '23', '24', 'E'], (1655, 2962)]
[1076296864, '[1391, 1969, 8]', 'Trinsic Swamp Ruins', '70 39S', '36 25E', ['70', '39', 'S', '36', '25', 'E'], (1840, 2427)]
[1076296864, '[1391, 1969, 8]', 'Yew Graveyard', '42 48N', '41 33W', ['42', '48', 'N', '41', '33', 'W'], (732, 1137)]
[1099022018, '[1391, 1969, 10]', 'Graveyard', '76 12S', '11 10E', ['76', '12', 'S', '11', '10', 'E'], (1481, 2490)]
[1099022018, '[1391, 1969, 10]', 'Hedge Maze 1', '51 9S', '11 15W', ['51', '9', 'S', '11', '15', 'W'], (1163, 2205)]
[1099022018, '[1391, 1969, 10]', 'Hedge Maze 2', '57 13S', '7 22W', ['57', '13', 'S', '7', '22', 'W'], (1218, 2274)]
[1099022018, '[1391, 1969, 10]', 'Jhelom Graveyard', '173 45N', '1 53W', ['173', '45', 'N', '1', '53', 'W'], (1296, 3743)]
[1099022018, '[1391, 1969, 10]', 'Jungle S of Destard', '106 57S', '4 34E', ['106', '57', 'S', '4', '34', 'E'], (1387, 2840)]
[1099022018, '[1391, 1969, 10]', 'Khaldun Entrance', '120 29S', '27 42E', ['120', '29', 'S', '27', '42', 'E'], (1716, 2994)]
[1099022018, '[1391, 1969, 10]', 'Moonglow', '57 13N', '137 23W', ['57', '13', 'N', '137', '23', 'W'], (4489, 973)]
[1099022018, '[1391, 1969, 10]', 'Moonglow Graveyard', '25 8N', '133 10W', ['25', '8', 'N', '133', '10', 'W'], (4549, 1338)]
[1099022018, '[1391, 1969, 10]', 'Nujelm Graveyard', '43 3N', '156 9E', ['43', '3', 'N', '156', '9', 'E'], (3543, 1134)]
[1099022018, '[1391, 1969, 10]', 'Nujelm Graveyard', '43 3N', '156 9E', ['43', '3', 'N', '156', '9', 'E'], (3543, 1134)]
[1099020097, '[1391, 1969, 12]', 'Exodus L1', '75 8N', '32 45W', ['75', '8', 'N', '32', '45', 'W'], (857, 769)]
[1099020097, '[1391, 1969, 12]', 'Exodus L21', '138 41N', '43 27E', ['138', '41', 'N', '43', '27', 'E'], (1940, 46)]
[1099020097, '[1391, 1969, 12]', 'Exodus L22', '136 34N', '51 57E', ['136', '34', 'N', '51', '57', 'E'], (2061, 70)]
[1099020097, '[1391, 1969, 12]', 'Exodus L23', '137 6N', '49 55E', ['137', '6', 'N', '49', '55', 'E'], (2032, 64)]
[1099021596, '[1391, 1969, 14]', 'Court of Truth 3', '65 55N', '68 41W', ['65', '55', 'N', '68', '41', 'W'], (346, 874)]
[1099021596, '[1391, 1969, 14]', 'Court of Truth 4', '66 5N', '68 50W', ['66', '5', 'N', '68', '50', 'W'], (344, 872)]
[1099020996, '[1391, 1969, 16]', 'Ankh 1', '5 5N', '85 21W', ['5', '5', 'N', '85', '21', 'W'], (109, 1566)]
[1099020996, '[1391, 1969, 16]', 'Ankh 2', '12 18N', '87 23W', ['12', '18', 'N', '87', '23', 'W'], (80, 1484)]
[1099020996, '[1391, 1969, 16]', 'Ankh 3', '16 10N', '92 27W', ['16', '10', 'N', '92', '27', 'W'], (8, 1440)]
[1099020996, '[1391, 1969, 16]', 'Ankh 4', '9 18N', '92 6W', ['9', '18', 'N', '92', '6', 'W'], (13, 1518)]
[1099020996, '[1391, 1969, 16]', 'Ankh 5', '16 36N', '86 58W', ['16', '36', 'N', '86', '58', 'W'], (86, 1435)]
[1099020996, '[1391, 1969, 16]', 'Ankh 6', '17 55N', '85 51W', ['17', '55', 'N', '85', '51', 'W'], (102, 1420)]
[1099020996, '[1391, 1969, 16]', 'Ankh 7', '21 42N', '83 36W', ['21', '42', 'N', '83', '36', 'W'], (134, 1377)]
[1099020996, '[1391, 1969, 16]', 'Ankh 8', '22 8N', '90 42W', ['22', '8', 'N', '90', '42', 'W'], (33, 1372)]
[1099020996, '[1391, 1969, 16]', 'Ankh 9', '26 53N', '92 27W', ['26', '53', 'N', '92', '27', 'W'], (8, 1318)]
[1099020996, '[1391, 1969, 16]', 'Ankh 10', '31 6N', '89 9W', ['31', '6', 'N', '89', '9', 'W'], (55, 1270)]
[1099020996, '[1391, 1969, 16]', 'Booty Island 1', '39 17S', '175 34E', ['39', '17', 'S', '175', '34', 'E'], (3819, 2070)]
[1099020996, '[1391, 1969, 16]', 'Booty Island 2', '41 7S', '177 32E', ['41', '7', 'S', '177', '32', 'E'], (3847, 2091)]
[1099020996, '[1391, 1969, 16]', 'Booty Island Dungeon', '15 7S', '157 25W', ['15', '7', 'S', '157', '25', 'W'], (4204, 1795)]
[1099020996, '[1391, 1969, 16]', 'Brit Graveyard', '11 25N', '4 46E', ['11', '25', 'N', '4', '46', 'E'], (1390, 1494)]
[1099020996, '[1391, 1969, 16]', 'Court of Truth 1', '65 44N', '67 8W', ['65', '44', 'N', '67', '8', 'W'], (368, 876)]
[1099020996, '[1391, 1969, 16]', 'Court of Truth 1', '65 44N', '67 8W', ['65', '44', 'N', '67', '8', 'W'], (368, 876)]
[1085610659, '[1391, 1969, 18]', 'The Grotto', '111 53S', '116 43E', ['111', '53', 'S', '116', '43', 'E'], (2982, 2896)]
[1148912776, '[1391, 1969, 20]', 'Hedge Maze', '53 15S', '20 6W', ['53', '15', 'S', '20', '6', 'W'], (1037, 2229)]
[1148912776, '[1391, 1969, 20]', 'Jungle', '144 24S', '50 58E', ['144', '24', 'S', '50', '58', 'E'], (2047, 3266)]
[1148912776, '[1391, 1969, 20]', 'North Brit', '33 34N', '30 9E', ['33', '34', 'N', '30', '9', 'E'], (1751, 1242)]
[1148912776, '[1391, 1969, 20]', 'NW Fire 1', '20 23N', '62 13W', ['20', '23', 'N', '62', '13', 'W'], (438, 1392)]
[1148912776, '[1391, 1969, 20]', 'NW Fire 2', '18 48N', '77 12W', ['18', '48', 'N', '77', '12', 'W'], (225, 1410)]
[1148912776, '[1391, 1969, 20]', 'Ocllo', '82 21S', '149 16E', ['82', '21', 'S', '149', '16', 'E'], (3445, 2560)]
[1148912776, '[1391, 1969, 20]', 'Ruins', '1 50S', '58 55W', ['1', '50', 'S', '58', '55', 'W'], (485, 1644)]
[1099511415, '[1391, 1969, 22]', 'Ankh L21', '57 13N', '90 4W', ['57', '13', 'N', '90', '4', 'W'], (42, 973)]
[1099511415, '[1391, 1969, 22]', 'Ankh L22', '52 17N', '86 41W', ['52', '17', 'N', '86', '41', 'W'], (90, 1029)]
[1099511415, '[1391, 1969, 22]', 'Ankh L23', '40 20N', '89 38W', ['40', '20', 'N', '89', '38', 'W'], (48, 1165)]
[1099511415, '[1391, 1969, 22]', 'Ankh L24', '60 17N', '87 19W', ['60', '17', 'N', '87', '19', 'W'], (81, 938)]
[1099511415, '[1391, 1969, 22]', 'Ankh L25', '64 57N', '85 8W', ['64', '57', 'N', '85', '8', 'W'], (112, 885)]
[1099511415, '[1391, 1969, 22]', 'Booty Island', '15 38S', '155 15W', ['15', '38', 'S', '155', '15', 'W'], (4235, 1801)]
[1099511415, '[1391, 1969, 22]', 'Forest 1', '107 55N', '33 40W', ['107', '55', 'N', '33', '40', 'W'], (844, 396)]
[1099511415, '[1391, 1969, 22]', 'Forest 2', '101 57N', '35 43W', ['101', '57', 'N', '35', '43', 'W'], (815, 464)]
[1099511415, '[1391, 1969, 22]', 'Forest 3', '99 18N', '26 55W', ['99', '18', 'N', '26', '55', 'W'], (940, 494)]
[1099511415, '[1391, 1969, 22]', 'Forest 4', '104 35N', '26 0W', ['104', '35', 'N', '26', '0', 'W'], (953, 434)]
[1099511415, '[1391, 1969, 22]', 'Forest 5', '112 8N', '24 57W', ['112', '8', 'N', '24', '57', 'W'], (968, 348)]
[1099511415, '[1391, 1969, 22]', 'Forest 6', '115 13N', '24 19W', ['115', '13', 'N', '24', '19', 'W'], (977, 313)]
[1099511415, '[1391, 1969, 22]', 'Forest 7', '25 24N', '78 49W', ['25', '24', 'N', '78', '49', 'W'], (202, 1335)]
[1099511415, '[1391, 1969, 22]', 'Forest 7', '25 24N', '78 49W', ['25', '24', 'N', '78', '49', 'W'], (202, 1335)]
[1120445633, '[1392, 1956, 8]', 'Britain', '10 53S', '6 45E', ['10', '53', 'S', '6', '45', 'E'], (1419, 1747)]
[1120445633, '[1392, 1956, 8]', 'Trinsic', '107 18S', '49 46E', ['107', '18', 'S', '49', '46', 'E'], (2030, 2844)]
[1120445633, '[1392, 1956, 8]', 'Yew', '51 40N', '48 39W', ['51', '40', 'N', '48', '39', 'W'], (631, 1036)]
[1120445633, '[1392, 1956, 8]', 'Yew', '51 40N', '63 25W', ['51', '40', 'N', '63', '25', 'W'], (421, 1036)]
[1120445633, '[1392, 1956, 8]', 'Jhelom', '173 24N', '9 0E', ['173', '24', 'N', '9', '0', 'E'], (1451, 3747)]
[1120445633, '[1392, 1956, 8]', 'New Magincia', '55 43S', '164 57E', ['55', '43', 'S', '164', '57', 'E'], (3668, 2257)]
[1120445633, '[1392, 1956, 8]', 'Ocllo', '89 12S', '162 33E', ['89', '12', 'S', '162', '33', 'E'], (3634, 2638)]
[1120445633, '[1392, 1956, 8]', 'Skara Brae', '57 13S', '50 37W', ['57', '13', 'S', '50', '37', 'W'], (603, 2274)]
[1126871377, '[1392, 1956, 10]', 'Camping Britain', '5 0N', '6 11E', ['5', '0', 'N', '6', '11', 'E'], (1410, 1567)]
[1126871377, '[1392, 1956, 10]', 'Camping New Magincia', '54 34S', '167 20E', ['54', '34', 'S', '167', '20', 'E'], (3702, 2244)]
[1126871377, '[1392, 1956, 10]', 'Camping Trinsic', '102 55S', '37 20E', ['102', '55', 'S', '37', '20', 'E'], (1853, 2794)]
[1126871377, '[1392, 1956, 10]', 'Camping Trinsic', '109 25S', '46 49E', ['109', '25', 'S', '46', '49', 'E'], (1988, 2868)]
[1126871377, '[1392, 1956, 10]', 'Carpentry Britain', '10 53S', '6 45E', ['10', '53', 'S', '6', '45', 'E'], (1419, 1747)]
[1126871377, '[1392, 1956, 10]', 'Carpentry Britain', '2 17N', '7 52E', ['2', '17', 'N', '7', '52', 'E'], (1434, 1598)]
[1126871377, '[1392, 1956, 10]', 'Carpentry Jhelom', '173 19N', '9 4E', ['173', '19', 'N', '9', '4', 'E'], (1451, 3748)]
[1126871377, '[1392, 1956, 10]', 'Carpentry Jhelom', '166 59N', '7 35E', ['166', '59', 'N', '7', '35', 'E'], (1430, 3820)]
[1126871377, '[1392, 1956, 10]', 'Carpentry Minoc', '94 39N', '84 47E', ['94', '39', 'N', '84', '47', 'E'], (2528, 547)]
[1126871377, '[1392, 1956, 10]', 'Carpentry Minoc', '100 43N', '83 44E', ['100', '43', 'N', '83', '44', 'E'], (2513, 478)]
[1126871377, '[1392, 1956, 10]', 'Carpentry New Maginc', '55 43S', '165 1E', ['55', '43', 'S', '165', '1', 'E'], (3669, 2257)]
[1126871377, '[1392, 1956, 10]', 'Carpentry Ocllo', '89 33S', '162 37E', ['89', '33', 'S', '162', '37', 'E'], (3635, 2642)]
[1126871377, '[1392, 1956, 10]', 'Carpentry Trinsic', '106 47S', '49 59E', ['106', '47', 'S', '49', '59', 'E'], (2033, 2838)]
[1126871377, '[1392, 1956, 10]', 'Carpentry Yew', '50 58N', '63 42W', ['50', '58', 'N', '63', '42', 'W'], (417, 1044)]
[1126871377, '[1392, 1956, 10]', 'Carpentry Yew', '51 9N', '48 56W', ['51', '9', 'N', '48', '56', 'W'], (627, 1042)]
[1126871377, '[1392, 1956, 10]', 'Carpentry Yew', '51 9N', '48 56W', ['51', '9', 'N', '48', '56', 'W'], (627, 1042)]
[1120579512, '[1392, 1956, 12]', 'Britain', '2 17S', '8 34E', ['2', '17', 'S', '8', '34', 'E'], (1444, 1649)]
[1120579512, '[1392, 1956, 12]', 'Britain 2', '2 38N', '10 37E', ['2', '38', 'N', '10', '37', 'E'], (1473, 1594)]
[1120579512, '[1392, 1956, 12]', 'Britain 3', '5 26N', '6 40E', ['5', '26', 'N', '6', '40', 'E'], (1417, 1562)]
[1120579512, '[1392, 1956, 12]', 'Britain 4', '6 35N', '6 57E', ['6', '35', 'N', '6', '57', 'E'], (1421, 1549)]
[1120579512, '[1392, 1956, 12]', 'Britain 5', '3 15N', '11 19E', ['3', '15', 'N', '11', '19', 'E'], (1483, 1587)]
[1120579512, '[1392, 1956, 12]', 'Cove', '40 9N', '62 43E', ['40', '9', 'N', '62', '43', 'E'], (2214, 1167)]
[1120579512, '[1392, 1956, 12]', 'Jhelom 1', '163 18N', '10 37E', ['163', '18', 'N', '10', '37', 'E'], (1473, 3862)]
[1120579512, '[1392, 1956, 12]', 'Jhelom 2', '164 5N', '7 1E', ['164', '5', 'N', '7', '1', 'E'], (1422, 3853)]
[1120579512, '[1392, 1956, 12]', 'Trinsic 1', '98 10S', '43 44E', ['98', '10', 'S', '43', '44', 'E'], (1944, 2740)]
[1120579512, '[1392, 1956, 12]', 'Trinsic 2', '100 43S', '42 57E', ['100', '43', 'S', '42', '57', 'E'], (1933, 2769)]
[1120579512, '[1392, 1956, 12]', 'Trinsic 3', '90 42S', '40 13E', ['90', '42', 'S', '40', '13', 'E'], (1894, 2655)]
[1120445418, '[1392, 1956, 14]', 'Britain', '3 41N', '10 24E', ['3', '41', 'N', '10', '24', 'E'], (1470, 1582)]
[1120445418, '[1392, 1956, 14]', 'Britain', '6 14N', '9 21E', ['6', '14', 'N', '9', '21', 'E'], (1455, 1553)]
[1120445418, '[1392, 1956, 14]', 'Bucs Den', '50 11S', '93 35E', ['50', '11', 'S', '93', '35', 'E'], (2653, 2194)]
[1120445418, '[1392, 1956, 14]', 'New Magincia', '54 40S', '167 45E', ['54', '40', 'S', '167', '45', 'E'], (3708, 2245)]
[1120445418, '[1392, 1956, 14]', 'Nujelm', '37 26N', '169 56E', ['37', '26', 'N', '169', '56', 'E'], (3739, 1198)]
[1120445418, '[1392, 1956, 14]', 'Serpents Hold', '153 37S', '121 34E', ['153', '37', 'S', '121', '34', 'E'], (3051, 3371)]
[1120445418, '[1392, 1956, 14]', 'Yew', '57 23N', '53 13W', ['57', '23', 'N', '53', '13', 'W'], (566, 971)]
[1120445418, '[1392, 1956, 14]', 'Yew', '41 55N', '49 21W', ['41', '55', 'N', '49', '21', 'W'], (621, 1147)]
[1085557881, '[1392, 1956, 16]', 'Britain 1', '6 40N', '13 34E', ['6', '40', 'N', '13', '34', 'E'], (1515, 1548)]
[1085557881, '[1392, 1956, 16]', 'Britain 2', '6 19N', '12 39E', ['6', '19', 'N', '12', '39', 'E'], (1502, 1552)]
[1085557881, '[1392, 1956, 16]', 'Buccaneers Den', '46 40S', '95 3E', ['46', '40', 'S', '95', '3', 'E'], (2674, 2154)]
[1085557881, '[1392, 1956, 16]', 'Cove', '39 11N', '62 34E', ['39', '11', 'N', '62', '34', 'E'], (2212, 1178)]
[1085557881, '[1392, 1956, 16]', 'Minoc', '109 35N', '84 43E', ['109', '35', 'N', '84', '43', 'E'], (2527, 377)]
[1085557881, '[1392, 1956, 16]', 'Moonglow', '41 18N', '140 20W', ['41', '18', 'N', '140', '20', 'W'], (4447, 1154)]
[1085557881, '[1392, 1956, 16]', 'New Magincia', '53 10S', '168 7E', ['53', '10', 'S', '168', '7', 'E'], (3713, 2228)]
[1085557881, '[1392, 1956, 16]', 'North Britain', '34 43N', '9 12E', ['34', '43', 'N', '9', '12', 'E'], (1453, 1229)]
[1085557881, '[1392, 1956, 16]', 'North Jhelom Island', '172 47S', '13 42W', ['172', '47', 'S', '13', '42', 'W'], (1128, 3589)]
[1085557881, '[1392, 1956, 16]', 'Nujelm', '28 33N', '172 3E', ['28', '33', 'N', '172', '3', 'E'], (3769, 1299)]
[1085557881, '[1392, 1956, 16]', 'Skara Brae', '166 12S', '111 18E', ['166', '12', 'S', '111', '18', 'E'], (2905, 3514)]
[1085557881, '[1392, 1956, 16]', 'The Bloody Fields', '12 13S', '1 49W', ['12', '13', 'S', '1', '49', 'W'], (1297, 1762)]
[1085557881, '[1392, 1956, 16]', 'Trinsic', '103 47S', '48 52E', ['103', '47', 'S', '48', '52', 'E'], (2017, 2804)]
[1085557881, '[1392, 1956, 16]', 'Vesper', '84 43N', '109 7E', ['84', '43', 'N', '109', '7', 'E'], (2874, 660)]
[1085557881, '[1392, 1956, 16]', 'Yew', '60 1N', '45 29W', ['60', '1', 'N', '45', '29', 'W'], (676, 941)]
[1120575277, '[1392, 1956, 18]', 'Alchemy Brit 1', '6 51N', '11 52E', ['6', '51', 'N', '11', '52', 'E'], (1491, 1546)]
[1120575277, '[1392, 1956, 18]', 'Alchemy Brit 2', '3 36S', '10 32E', ['3', '36', 'S', '10', '32', 'E'], (1472, 1664)]
[1120575277, '[1392, 1956, 18]', 'Alchemy Brit 3', '2 59S', '12 35E', ['2', '59', 'S', '12', '35', 'E'], (1501, 1657)]
[1120575277, '[1392, 1956, 18]', 'Alchemy New Magincia', '47 54S', '166 21E', ['47', '54', 'S', '166', '21', 'E'], (3688, 2168)]
[1120575277, '[1392, 1956, 18]', 'Alchemy Ocllo', '80 30S', '162 8E', ['80', '30', 'S', '162', '8', 'E'], (3628, 2539)]
[1120575277, '[1392, 1956, 18]', 'Alchemy Serps Hold', '152 8S', '118 37E', ['152', '8', 'S', '118', '37', 'E'], (3009, 3354)]
[1120575277, '[1392, 1956, 18]', 'Alchemy Skara Brae', '49 2S', '50 29W', ['49', '2', 'S', '50', '29', 'W'], (605, 2181)]
[1120575277, '[1392, 1956, 18]', 'Alchemy Trinsic', '95 37S', '36 54E', ['95', '37', 'S', '36', '54', 'E'], (1847, 2711)]
[1120575277, '[1392, 1956, 18]', 'Anatomy Brit 1', '5 0N', '6 11E', ['5', '0', 'N', '6', '11', 'E'], (1410, 1567)]
[1120575277, '[1392, 1956, 18]', 'Anatomy Brit 2', '0 52N', '10 37E', ['0', '52', 'N', '10', '37', 'E'], (1473, 1614)]
[1120575277, '[1392, 1956, 18]', 'Anatomy Cove', '34 32N', '64 49E', ['34', '32', 'N', '64', '49', 'E'], (2244, 1231)]
[1120575277, '[1392, 1956, 18]', 'Anatomy Skara Brae', '164 5S', '111 14E', ['164', '5', 'S', '111', '14', 'E'], (2904, 3490)]
[1120575277, '[1392, 1956, 18]', 'Anatomy Trinsic 1', '111 16S', '47 10E', ['111', '16', 'S', '47', '10', 'E'], (1993, 2889)]
[1120575277, '[1392, 1956, 18]', 'Anatomy Trinsic 2', '95 37S', '36 54E', ['95', '37', 'S', '36', '54', 'E'], (1847, 2711)]
[1120575277, '[1392, 1956, 18]', 'Anatomy Yew 1', '57 39N', '55 28W', ['57', '39', 'N', '55', '28', 'W'], (534, 968)]
[1120575277, '[1392, 1956, 18]', 'Anatomy Yew 1', '57 39N', '55 28W', ['57', '39', 'N', '55', '28', 'W'], (534, 968)]
[1080226788, '[1392, 1959, 28]', 'Daemon WD L3B1', '6 30N', '38 36W', ['6', '30', 'N', '38', '36', 'W'], (774, 1550)]
[1080226788, '[1392, 1959, 28]', 'Dragon Mansion L2', '10 16N', '21 26W', ['10', '16', 'N', '21', '26', 'W'], (1018, 1507)]
[1080226788, '[1392, 1959, 28]', 'DreadAbMansionL3', '8 52N', '19 7W', ['8', '52', 'N', '19', '7', 'W'], (1051, 1523)]
[1080226788, '[1392, 1959, 28]', 'DreadSpdrMansL4', '8 20N', '18 4W', ['8', '20', 'N', '18', '4', 'W'], (1066, 1529)]
[1080226788, '[1392, 1959, 28]', 'Earth El HWT E', '3 20N', '70 1W', ['3', '20', 'N', '70', '1', 'W'], (327, 1586)]
[1080226788, '[1392, 1959, 28]', 'Earth El HWT W', '3 36N', '73 53W', ['3', '36', 'N', '73', '53', 'W'], (272, 1583)]
[1080223488, '[1392, 1959, 30]', 'AncWyrm HW Trail', '3 36N', '73 53W', ['3', '36', 'N', '73', '53', 'W'], (272, 1583)]
[1080223488, '[1392, 1959, 30]', 'AncWyrmMansion', '10 16N', '20 52W', ['10', '16', 'N', '20', '52', 'W'], (1026, 1507)]
[1080223488, '[1392, 1959, 30]', 'Daemon WD L11', '9 40N', '46 15W', ['9', '40', 'N', '46', '15', 'W'], (665, 1514)]
[1080223488, '[1392, 1959, 30]', 'Daemon WD L21', '9 3N', '33 45W', ['9', '3', 'N', '33', '45', 'W'], (843, 1521)]
[1080223488, '[1392, 1959, 30]', 'Daemon WD L22', '5 48N', '32 58W', ['5', '48', 'N', '32', '58', 'W'], (854, 1558)]
[1080223488, '[1392, 1959, 30]', 'Daemon WD L23', '8 52N', '31 51W', ['8', '52', 'N', '31', '51', 'W'], (870, 1523)]
[1080223488, '[1392, 1959, 30]', 'Daemon WD L24', '10 27N', '31 38W', ['10', '27', 'N', '31', '38', 'W'], (873, 1505)]
[1080223488, '[1392, 1959, 30]', 'Daemon WD L25', '12 49N', '33 32W', ['12', '49', 'N', '33', '32', 'W'], (846, 1478)]
[1080223488, '[1392, 1959, 30]', 'Daemon WD L26', '12 49N', '29 40W', ['12', '49', 'N', '29', '40', 'W'], (901, 1478)]
[1080223488, '[1392, 1959, 30]', 'Daemon WD L3A1', '12 13N', '26 0W', ['12', '13', 'N', '26', '0', 'W'], (953, 1485)]
[1080223488, '[1392, 1959, 30]', 'Daemon WD L3A1', '12 13N', '26 0W', ['12', '13', 'N', '26', '0', 'W'], (953, 1485)]
[1127541478, '[1392, 1959, 32]', 'Ghostly Chef L3A', '5 53N', '25 35W', ['5', '53', 'N', '25', '35', 'W'], (959, 1557)]
[1127541478, '[1392, 1959, 32]', 'L 2  3B Landing', '16 36N', '32 58W', ['16', '36', 'N', '32', '58', 'W'], (854, 1435)]
[1127541478, '[1392, 1959, 32]', 'Level 3B Entrance', '6 40N', '36 29W', ['6', '40', 'N', '36', '29', 'W'], (804, 1548)]
[1127541478, '[1392, 1959, 32]', 'South Wing L3B', '5 48N', '38 23W', ['5', '48', 'N', '38', '23', 'W'], (777, 1558)]
[1127541478, '[1392, 1959, 32]', 'West Wing L3B', '6 56N', '38 44W', ['6', '56', 'N', '38', '44', 'W'], (772, 1545)]
[1127541478, '[1392, 1959, 32]', 'North Wing L3B', '7 54N', '38 19W', ['7', '54', 'N', '38', '19', 'W'], (778, 1534)]
[1127541478, '[1392, 1959, 32]', 'Portal To Hell', '6 51N', '40 4W', ['6', '51', 'N', '40', '4', 'W'], (753, 1546)]
[1091847709, '[1392, 1959, 34]', 'L 2  3A Stairs', '11 30N', '31 34W', ['11', '30', 'N', '31', '34', 'W'], (874, 1493)]
[1091847709, '[1392, 1959, 34]', 'Mid Mage Rm L2', '8 36N', '31 46W', ['8', '36', 'N', '31', '46', 'W'], (871, 1526)]
[1091847709, '[1392, 1959, 34]', 'SE Fiend Rm L2', '6 51N', '30 9W', ['6', '51', 'N', '30', '9', 'W'], (894, 1546)]
[1091847709, '[1392, 1959, 34]', 'NWDaemonRmL2', '12 49N', '33 32W', ['12', '49', 'N', '33', '32', 'W'], (846, 1478)]
[1091847709, '[1392, 1959, 34]', 'NE Rm Entry L2', '12 49N', '31 46W', ['12', '49', 'N', '31', '46', 'W'], (871, 1478)]
[1091847709, '[1392, 1959, 34]', 'NESuccubusRmL2', '13 58N', '29 2W', ['13', '58', 'N', '29', '2', 'W'], (910, 1465)]
[1091847709, '[1392, 1959, 34]', 'L 2  3B Stairs', '15 12N', '29 44W', ['15', '12', 'N', '29', '44', 'W'], (900, 1451)]
[1091847709, '[1392, 1959, 34]', 'L 2  3A Landing', '17 18N', '25 27W', ['17', '18', 'N', '25', '27', 'W'], (961, 1427)]
[1091847709, '[1392, 1959, 34]', 'Level 3A Entrance', '13 32N', '27 4W', ['13', '32', 'N', '27', '4', 'W'], (938, 1470)]
[1091847709, '[1392, 1959, 34]', 'E SlayerRm L3A', '10 59N', '24 2W', ['10', '59', 'N', '24', '2', 'W'], (981, 1499)]
[1091847709, '[1392, 1959, 34]', 'NMageDaemonL3A', '13 58N', '26 0W', ['13', '58', 'N', '26', '0', 'W'], (953, 1465)]
[1091847709, '[1392, 1959, 34]', 'NSuccubusRmL3A', '12 39N', '26 0W', ['12', '39', 'N', '26', '0', 'W'], (953, 1480)]
[1091847709, '[1392, 1959, 34]', 'MidRmDaemonL3A', '7 17N', '25 6W', ['7', '17', 'N', '25', '6', 'W'], (966, 1541)]
[1091847709, '[1392, 1959, 34]', 'MidMageRmL3A', '10 48N', '26 9W', ['10', '48', 'N', '26', '9', 'W'], (951, 1501)]
[1091847709, '[1392, 1959, 34]', 'MidSDaemonRmL3A', '7 17N', '25 6W', ['7', '17', 'N', '25', '6', 'W'], (966, 1541)]
[1091847709, '[1392, 1959, 34]', 'MidSDaemonRmL3A', '7 17N', '25 6W', ['7', '17', 'N', '25', '6', 'W'], (966, 1541)]
[1091838674, '[1392, 1959, 36]', 'Inside Entry', '8 52N', '48 52W', ['8', '52', 'N', '48', '52', 'W'], (628, 1523)]
[1091838674, '[1392, 1959, 36]', 'West Hall L1', '8 10N', '47 36W', ['8', '10', 'N', '47', '36', 'W'], (646, 1531)]
[1091838674, '[1392, 1959, 36]', 'South Hall L1', '5 5N', '46 28W', ['5', '5', 'N', '46', '28', 'W'], (662, 1566)]
[1091838674, '[1392, 1959, 36]', 'Middle W Hall L1', '7 44N', '46 28W', ['7', '44', 'N', '46', '28', 'W'], (662, 1536)]
[1091838674, '[1392, 1959, 36]', 'Middle Hall L1', '7 7N', '44 47W', ['7', '7', 'N', '44', '47', 'W'], (686, 1543)]
[1091838674, '[1392, 1959, 36]', 'East Hall L1', '7 54N', '43 56W', ['7', '54', 'N', '43', '56', 'W'], (698, 1534)]
[1091838674, '[1392, 1959, 36]', 'South East Rm L1', '4 23N', '41 58W', ['4', '23', 'N', '41', '58', 'W'], (726, 1574)]
[1091838674, '[1392, 1959, 36]', 'WispMageDaemon L1', '9 40N', '46 15W', ['9', '40', 'N', '46', '15', 'W'], (665, 1514)]
